GPS LATITUDE (degrees), GPS LONGITUDE (degrees), GPS ALTITUDE (m), GPS SPEED (Kmh), GPS ACCURACY (m), GPS ORIENTATION (°),GPS SATELLITES IN RANGE, TIME SINCE START (ms), DATE (YYYY-MO-DD HH-MI-SS_SSS), ACCELEROMETER X (m/s�) , ACCELEROMETER Y (m/s�), ACCELEROMETER Z (m/s�), GRAVITY X (m/s�), GRAVITY Y (m/s�), GRAVITY Z (m/s�), GYROSCOPE Yaw (rad/s), GYROSCOPE Pitch (rad/s), GYROSCOPE Roll (rad/s), MAGNETIC FIELD X (μT), MAGNETIC FIELD Y (μT), MAGNETIC FIELD Z (μT), ORIENTATION (Yaw) (°), ORIENTATION (Pitch) (°), ORIENTATION (Roll ) (°),VEHICLE ACCEL X (m/s2),VEHICLE ACCEL Y (m/s2),VEHICLE ACCEL Z (m/s2),VEHICLE GYRO X (rad/s),VEHICLE GYRO Y (rad/s),VEHICLE GYRO Z (rad/s),EST Q W,EST Q X,EST Q Y,EST Q Z,ORIENTATION INITIALIZED
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1965722,2019-09-08 10:40:32:346,2.0057,-1.6259,10.1524,0.014,-0.0043,9.8066,0.0744,0.0007,-0.0031,-4.0,-28.62,18.88,79.11,-79.24,-105.36,-1.6258999999999997,-2.0057000000000005,10.1524,0.00070000000000002,-0.0744,-0.0030999999999999995,0.17892524617281474,-0.006917405442672406,0.06602637566299532,0.981620305159153,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1965822,2019-09-08 10:40:32:446,0.8575,-2.2525,9.5483,-0.0002,0.0171,9.8065,0.004,-0.0804,0.038,-3.75,-28.69,18.75,79.06,-79.38,-105.18,-2.2524999999999995,-0.8575000000000004,9.5483,-0.0804,-0.0040000000000000036,0.038,0.1773165387226938,-0.002561801675444305,0.06502379961700748,0.9820000955962003,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1965921,2019-09-08 10:40:32:545,2.0057,-0.775,9.0848,0.0129,0.0174,9.8066,-0.0349,0.0549,-0.0677,-3.37,-28.94,19.5,82.48,-79.48,-104.43,-0.7749999999999997,-2.0057000000000005,9.084799999999998,0.05489999999999999,0.03490000000000001,-0.0677,0.18038837357829443,-0.005122381642470567,0.06363128093715732,0.9815217042788118,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966022,2019-09-08 10:40:32:646,0.2962,-1.4077,9.7197,0.0,0.0043,9.8066,-0.0167,-0.0361,0.0103,-3.56,-28.31,19.38,79.35,-79.57,-104.04,-1.4077,-0.29620000000000024,9.7197,-0.0361,0.016699999999999993,0.0103,0.179983095234877,-0.003296226407129999,0.06224775360052943,0.9816926390132679,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966121,2019-09-08 10:40:32:745,1.0717,-1.6827,9.5169,0.0045,0.0075,9.8066,0.0306,0.041,-0.0791,-3.69,-28.87,18.56,80.34,-79.63,-103.56,-1.6826999999999999,-1.0717000000000003,9.5169,0.04100000000000001,-0.030599999999999995,-0.0791,0.18368906814860977,-0.004924569189242994,0.06372285163380105,0.9809044158533758,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966221,2019-09-08 10:40:32:845,0.7962,-1.6376,9.5755,0.0051,-0.0088,9.8066,-0.004,0.0111,0.0175,-3.44,-29.12,19.06,83.15,-79.79,-103.63,-1.6375999999999997,-0.7962000000000002,9.575499999999998,0.011099999999999999,0.004000000000000002,0.0175,0.18278345014915137,-0.005179782750252672,0.06330116709013617,0.9810995578672226,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966322,2019-09-08 10:40:32:946,0.0949,-3.3497,10.5081,-0.0062,-0.0394,9.8065,-0.0903,0.0031,0.0107,-3.62,-28.44,18.88,77.87,-79.75,-105.19,-3.3496999999999995,-0.09490000000000065,10.5081,0.0030999999999999778,0.0903,0.0107,0.18222559582762507,-0.006093143866670844,0.058267293681649845,0.981509871733394,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966422,2019-09-08 10:40:33:046,0.8579,-1.1512,9.8219,-0.0079,0.0459,9.8065,0.2408,-0.0151,-0.0158,-3.94,-29.0,19.06,77.4,-79.64,-106.35,-1.1511999999999998,-0.8579000000000001,9.8219,-0.015099999999999988,-0.24079999999999996,-0.0158,0.18308876484183756,-0.0029049106277867862,0.06968549245326583,0.9806191910341551,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966522,2019-09-08 10:40:33:146,1.8545,-1.3354,10.6898,-0.0121,0.0218,9.8066,0.1397,0.0151,-0.0781,-3.62,-28.75,19.38,77.8,-79.47,-106.24,-1.3353999999999995,-1.8545,10.6898,0.015100000000000016,-0.1397,-0.0781,0.18684877642911712,-0.0021463450552204294,0.07632556306239786,0.979416834842578,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966621,2019-09-08 10:40:33:245,0.9625,-0.7855,9.3185,-0.007,-0.0139,9.8066,-0.2502,-0.0209,-0.0133,-3.62,-28.87,19.06,77.7,-79.35,-106.54,-0.7854999999999999,-0.9625000000000004,9.3185,-0.020900000000000044,0.2502,-0.0133,0.1875118732213335,-0.003145698250579217,0.06385546967790168,0.9801795146684905,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966722,2019-09-08 10:40:33:346,0.3888,-0.3187,8.6908,-0.0015,0.0098,9.8066,-0.1841,0.0,-0.0412,-3.75,-28.81,19.25,79.13,-79.37,-105.14,-0.31869999999999993,-0.38880000000000003,8.6908,-2.7755575615628914e-17,0.1841,-0.0412,0.18949910463477715,-0.004766780840198156,0.05479637202673258,0.9803390866204139,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1966821,2019-09-08 10:40:33:445,0.7399,-1.4523,9.5192,0.0024,0.011,9.8066,0.0057,-0.0123,0.0359,-3.75,-28.19,18.88,79.69,-79.46,-103.9,-1.4523,-0.7399000000000002,9.5192,-0.012299999999999998,-0.005700000000000002,0.0359,0.18778029573037344,-0.003748593206102645,0.05474103820944786,0.9806772799041183,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1966921,2019-09-08 10:40:33:545,0.7393,-1.8842,8.7261,0.0016,0.0085,9.8065,-0.0364,-0.0014,0.0281,-3.25,-28.37,19.19,83.64,-79.51,-103.02,-1.8841999999999999,-0.7393000000000001,8.7261,-0.0014000000000000054,0.0364,0.0281,0.18639093077929822,-0.0036909205188987043,0.0525948825371494,0.9810599249586407,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967021,2019-09-08 10:40:33:645,0.9278,-1.5327,10.2361,0.0025,0.0166,9.8066,0.0548,0.0176,-0.0217,-4.0,-28.75,18.69,81.85,-79.46,-102.36,-1.5326999999999997,-0.9278000000000002,10.2361,0.017600000000000015,-0.0548,-0.0217,0.18740557192495574,-0.003795738628583254,0.05520142535680209,0.9807229713932071,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967121,2019-09-08 10:40:33:745,1.8079,-0.1355,10.3103,-0.0101,-0.0164,9.8066,-0.011,0.0222,-0.0616,-4.12,-28.06,18.63,81.19,-79.39,-102.54,-0.13549999999999973,-1.8079,10.3103,0.022199999999999998,0.011,-0.0616,0.19033019981886454,-0.004573424670313077,0.05491531601000209,0.980172335301919,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967221,2019-09-08 10:40:33:845,0.5061,-1.1035,9.2992,-0.0021,0.0349,9.8065,0.0041,-0.0026,-0.0634,-4.12,-28.62,18.63,81.36,-79.41,-102.91,-1.1035,-0.5061000000000002,9.2992,-0.0025999999999999994,-0.004100000000000001,-0.0634,0.19343424899570574,-0.004343564155923924,0.05492401839662602,0.9795650447872555,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967321,2019-09-08 10:40:33:945,-0.2413,-2.1282,10.2087,0.0168,0.0536,9.8065,0.1859,-0.072,0.0098,-3.69,-28.62,18.75,82.57,-79.54,-101.53,-2.1282,0.24129999999999951,10.2087,-0.07199999999999995,-0.1859,0.0098,0.19318878530031322,0.0009787719746902532,0.06295904689121204,0.9791390573632334,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967421,2019-09-08 10:40:34:045,0.6337,-1.8239,9.4363,0.0055,-0.0318,9.8065,-0.0824,-0.0298,0.0023,-4.19,-28.37,18.56,81.49,-79.57,-101.98,-1.8238999999999999,-0.6337000000000002,9.4363,-0.029800000000000014,0.0824,0.0023,0.1931639882762135,0.0018518555436567163,0.058281823606025414,0.9794322198607868,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967521,2019-09-08 10:40:34:145,0.1682,-0.7138,9.7465,-0.0052,-0.0005,9.8066,-0.0253,0.0103,0.0259,-3.37,-28.69,18.94,84.24,-79.57,-102.91,-0.7138,-0.16820000000000013,9.7465,0.010299999999999997,0.0253,0.0259,0.19186058663487027,0.001310391833309927,0.057104073583586476,0.9797586044274003,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967622,2019-09-08 10:40:34:246,0.6772,-1.6913,9.585,0.0013,-0.0191,9.8066,-0.0936,0.0007,-0.0002,-4.06,-28.75,18.06,80.81,-79.61,-103.34,-1.6912999999999996,-0.6772000000000002,9.585,0.0006999999999999784,0.0936,-0.00019999999999999998,0.19186392333217317,0.0005927263715334499,0.05218334291975371,0.9800330516471135,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1967722,2019-09-08 10:40:34:346,1.0468,-0.5277,9.9313,-0.0047,-0.0072,9.8066,-0.0417,-0.0256,0.0146,-4.12,-28.69,18.5,80.82,-79.61,-103.12,-0.5276999999999998,-1.0468000000000002,9.9313,-0.025600000000000005,0.0417,0.014599999999999998,0.191197909936821,0.0018519086640825225,0.049900420297939556,0.9802805097135107,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1967822,2019-09-08 10:40:34:446,1.0331,-0.3842,9.9478,0.0002,-0.0082,9.8066,0.0738,-0.0781,0.0092,-3.62,-28.25,18.38,80.16,-79.5,-103.56,-0.38419999999999976,-1.0331,9.9478,-0.07809999999999999,-0.0738,0.0092,0.19091420489868235,0.006748376440469545,0.05279559059552439,0.9801626657840992,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1967921,2019-09-08 10:40:34:545,-1.1775,-3.0735,11.221,-0.0225,-0.0057,9.8065,0.3154,-0.1062,0.1241,-4.12,-28.56,18.5,80.14,-79.29,-104.29,-3.0735,1.1774999999999993,11.221,-0.10619999999999992,-0.3154,0.12410000000000002,0.18505562930369504,0.014901006833407423,0.06653674145162392,0.9803597483043478,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968021,2019-09-08 10:40:34:645,1.4719,-1.1318,9.5823,-0.0042,-0.0044,9.8066,-0.1632,-0.0506,0.0881,-4.19,-28.31,18.44,79.76,-79.08,-104.64,-1.1317999999999995,-1.4719000000000002,9.5823,-0.05060000000000001,0.1632,0.0881,0.18099479866661702,0.01654262703101968,0.05777949754974446,0.9816459412687665,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968122,2019-09-08 10:40:34:746,-1.447,-0.8279,10.1514,-0.0413,-0.0116,9.8065,-0.0987,0.113,-0.0653,-4.37,-28.81,18.75,80.55,-78.72,-104.83,-0.8279000000000001,1.4469999999999998,10.1514,0.11299999999999999,0.09870000000000001,-0.0653,0.18399423658365888,0.009557732321664576,0.05399880896399748,0.9813964027279364,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968221,2019-09-08 10:40:34:845,0.4701,-0.2953,9.2766,-0.0028,0.0135,9.8066,-0.0384,-0.0201,0.0697,-3.87,-28.5,18.63,81.24,-78.75,-103.5,-0.2952999999999999,-0.4701,9.276599999999998,-0.020100000000000007,0.0384,0.0697,0.1806684778807497,0.010565032158765716,0.051988199270370426,0.9821122687006621,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968322,2019-09-08 10:40:34:946,0.572,-0.1981,9.6117,0.0004,0.0225,9.8066,-0.0055,-0.0211,0.0247,-4.56,-28.25,18.31,78.86,-78.75,-102.82,-0.19809999999999992,-0.5720000000000001,9.6117,-0.0211,0.005499999999999998,0.0247,0.17948975719906193,0.01185403375448076,0.05160021388302338,0.9823341218096803,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968421,2019-09-08 10:40:35:045,0.7504,-0.6367,10.2227,0.0102,-0.0083,9.8066,0.0066,-0.0253,-0.0335,-4.75,-27.75,18.25,78.63,-78.75,-103.03,-0.6366999999999998,-0.7504,10.2227,-0.0253,-0.006600000000000003,-0.0335,0.18116644088317957,0.01329488538207817,0.05170009478940066,0.9820025798943534,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968521,2019-09-08 10:40:35:145,1.5334,-0.9431,8.7114,0.0149,0.0017,9.8065,-0.018,-0.0094,-0.0087,-4.81,-27.0,18.25,76.9,-78.91,-103.81,-0.9430999999999998,-1.5334,8.7114,-0.009400000000000002,0.018,-0.0087,0.18160471341657122,0.014040810547224152,0.05058724228837095,0.9819692024812793,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968622,2019-09-08 10:40:35:246,0.6589,-0.7253,11.1436,0.0136,-0.0081,9.8066,-0.255,0.0456,-0.0718,-5.12,-27.37,18.0,76.94,-78.87,-103.85,-0.7252999999999998,-0.6589000000000002,11.1436,0.04559999999999996,0.255,-0.0718,0.18520341574963028,0.00949737375985412,0.038474758369548896,0.9819008033680082,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968721,2019-09-08 10:40:35:345,2.148,-1.5506,8.7557,0.0268,-0.0562,9.8064,-0.4326,-0.1197,0.1378,-4.56,-27.37,18.56,75.46,-79.21,-104.72,-1.5505999999999998,-2.1480000000000006,8.7557,-0.11970000000000008,0.4326,0.13779999999999998,0.17887579644137286,0.012229983067172762,0.016171410182917973,0.9836627279989505,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 30,1968821,2019-09-08 10:40:35:445,1.7753,1.7492,8.4224,0.0319,0.0871,9.8062,0.3519,-0.1795,0.1769,-4.06,-28.06,18.88,77.92,-79.09,-106.16,1.7492000000000003,-1.7753,8.4224,-0.1794999999999999,-0.3519,0.1769,0.17005529430905922,0.02496809099780131,0.032472993977237796,0.9845828030041653,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1968922,2019-09-08 10:40:35:546,0.6099,-2.7657,8.3203,-0.0021,0.0638,9.8064,0.1988,0.0011,-0.0366,-3.87,-28.25,18.75,79.89,-79.2,-104.1,-2.7657,-0.6099000000000006,8.3203,0.0011000000000000176,-0.1988,-0.036599999999999994,0.171600333004144,0.026620310515076805,0.041847271140188845,0.9839174206604269,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969021,2019-09-08 10:40:35:645,0.8009,-0.0915,10.4747,-0.0049,-0.0075,9.8066,-0.0168,0.0028,-0.053,-3.62,-28.75,18.5,79.93,-79.19,-104.66,-0.09149999999999986,-0.8009,10.4747,0.002799999999999997,0.0168,-0.053,0.17419191434322928,0.026423848926286016,0.04129516605195356,0.9834905522912274,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969121,2019-09-08 10:40:35:745,0.8591,-1.6716,9.5808,0.0039,-0.0157,9.8065,0.0148,-0.0043,0.0166,-4.0,-28.62,18.38,79.54,-79.2,-105.26,-1.6715999999999998,-0.8591000000000001,9.5808,-0.004299999999999998,-0.0148,0.016599999999999997,0.17335318917577072,0.026956136345061978,0.04172956365539611,0.9836059587218178,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969221,2019-09-08 10:40:35:845,1.2161,-0.5478,9.3865,-0.0074,0.0056,9.8065,0.0875,-0.0231,0.0701,-3.37,-29.06,18.31,82.08,-79.11,-106.21,-0.5477999999999997,-1.2161,9.3865,-0.02309999999999998,-0.0875,0.0701,0.16981917609233696,0.029275318469311352,0.045734439073446036,0.9839780303657586,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969321,2019-09-08 10:40:35:945,0.8583,-0.568,9.7023,0.0023,0.0199,9.8066,0.0521,-0.0092,0.0619,-3.69,-28.62,18.0,78.96,-79.01,-106.14,-0.5679999999999997,-0.8583000000000001,9.7023,-0.009199999999999996,-0.05210000000000001,0.0619,0.16670786337730684,0.030486728572071624,0.048122332909844544,0.9843593290787974,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969422,2019-09-08 10:40:36:046,0.7798,-0.1938,9.933,0.0016,-0.0073,9.8066,-0.0795,-0.0189,0.021,-4.37,-28.5,18.38,78.62,-79.02,-105.83,-0.19379999999999986,-0.7798,9.933,-0.018900000000000007,0.07949999999999999,0.021,0.1658249253816424,0.03098853601451904,0.044103312909910104,0.9846810156330933,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969522,2019-09-08 10:40:36:146,1.0465,0.0382,9.7504,0.0007,-0.004,9.8066,-0.0446,-0.0267,0.0068,-3.31,-28.81,18.5,82.43,-79.07,-105.5,0.03820000000000012,-1.0465,9.7504,-0.026700000000000012,0.0446,0.0068000000000000005,0.1656111328238404,0.032188404457294324,0.041865335064763205,0.9847761943828726,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969621,2019-09-08 10:40:36:245,0.956,-0.3181,9.6065,0.0042,-0.0087,9.8066,0.0678,0.0256,-0.022,-3.75,-28.5,18.19,78.54,-79.08,-105.82,-0.3180999999999998,-0.956,9.6065,0.025600000000000005,-0.06779999999999999,-0.022,0.16651257465992433,0.03166008077977468,0.04548712680161581,0.98448063620392,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969722,2019-09-08 10:40:36:346,0.5516,-0.0269,10.4874,-0.0147,-0.026,9.8066,-0.0008,-0.0186,-0.0131,-4.5,-29.0,18.31,78.28,-78.96,-106.88,-0.026899999999999924,-0.5516,10.4874,-0.0186,0.0007999999999999969,-0.0131,0.16720601252909673,0.03266031036835548,0.04546997089555235,0.9843312121676931,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969821,2019-09-08 10:40:36:445,1.2233,-0.4164,9.3803,-0.0027,0.0,9.8066,-0.0157,-0.0118,0.0324,-3.69,-29.0,19.06,77.83,-78.96,-107.04,-0.4163999999999998,-1.2233,9.3803,-0.011800000000000005,0.015699999999999995,0.0324,0.16566680319472835,0.03345215549109681,0.044605232376934666,0.984604406275352,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1969922,2019-09-08 10:40:36:546,1.3297,-0.0927,9.8187,0.0072,-0.0079,9.8066,-0.0798,-0.0022,0.0333,-3.69,-28.62,19.06,77.87,-78.87,-107.14,-0.0926999999999999,-1.3297000000000003,9.8187,-0.0022000000000000144,0.0798,0.033299999999999996,0.16413946570560503,0.033280367201639696,0.040728859497917,0.9850339146246699,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970021,2019-09-08 10:40:36:645,1.2466,-0.6931,9.9559,-0.0104,0.0055,9.8066,0.0639,-0.0114,0.0453,-4.25,-29.06,18.94,77.85,-78.86,-107.18,-0.6930999999999998,-1.2466,9.9559,-0.011399999999999993,-0.0639,0.0453,0.1618347627386373,0.03469764795611691,0.04366852868352453,0.9852403982776278,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970121,2019-09-08 10:40:36:745,0.7167,-1.0898,9.5176,0.0104,0.0055,9.8065,0.0506,0.0158,-0.0066,-4.12,-29.44,18.25,78.5,-78.8,-106.94,-1.0897999999999999,-0.7167000000000001,9.5176,0.015800000000000005,-0.0506,-0.0066,0.16202824971611718,0.03441856161560095,0.04616838275208966,0.9851044053014387,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970224,2019-09-08 10:40:36:848,0.5222,2.3727,10.0122,0.0298,0.025,9.8065,-0.1589,0.1338,0.0371,-3.56,-29.06,18.44,78.62,-79.26,-106.04,2.3727,-0.5221999999999997,10.0122,0.13379999999999997,0.1589,0.0371,0.16010629056625456,0.02661874699727659,0.03996741921988236,0.9859310439530299,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970322,2019-09-08 10:40:36:946,4.5098,-1.0531,9.6794,-0.0726,0.0963,9.8058,0.188,0.3941,-0.2393,-3.87,-28.37,19.44,80.39,-79.05,-103.86,-1.0530999999999993,-4.5098,9.679399999999998,0.3941,-0.18799999999999997,-0.2393,0.1705448205364039,0.009650512329563044,0.05224016855772479,0.9839168138562545,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970421,2019-09-08 10:40:37:045,-2.5725,1.2775,10.7279,-0.0639,-0.1228,9.8056,-0.2521,0.5422,-0.2241,-4.31,-28.31,18.75,79.23,-79.44,-104.36,1.2774999999999999,2.5725,10.7279,0.5421999999999999,0.25210000000000005,-0.2241,0.1800849029326903,-0.019743959011510492,0.04524843182499548,0.9824114124111416,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970522,2019-09-08 10:40:37:146,2.791,-3.5438,8.6495,-0.0084,-0.0698,9.8063,-0.2813,-0.1281,0.1652,-4.37,-28.31,18.75,76.38,-78.92,-107.9,-3.5437999999999996,-2.7910000000000004,8.6495,-0.12810000000000005,0.2813,0.1652,0.17186666170266235,-0.014794302757672814,0.029616412453316858,0.9845637852950372,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970622,2019-09-08 10:40:37:246,1.2791,-0.0887,9.899,0.0089,0.0294,9.8065,0.1614,-0.0782,-0.0075,-4.19,-28.56,18.56,79.25,-78.91,-105.76,-0.08869999999999978,-1.2791,9.899,-0.07819999999999998,-0.1614,-0.0075,0.17244371635842812,-0.009068251359165223,0.03708801362117108,0.9842791325388428,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970722,2019-09-08 10:40:37:346,0.7798,-1.1809,9.9336,0.0044,0.007,9.8065,0.0822,-0.0532,-0.0288,-4.31,-28.44,19.38,78.01,-78.84,-106.47,-1.1809,-0.7798000000000003,9.933599999999998,-0.053199999999999976,-0.0822,-0.0288,0.17398315555838859,-0.00547789772011158,0.0406118406395556,0.9838955903033517,True
52.416965,-1.58037,174.31,12.01,3,279.49,29 / 30,1970822,2019-09-08 10:40:37:446,0.7194,-1.0396,9.6004,-0.0026,-0.0007,9.8066,0.0033,-0.0241,-0.0395,-4.19,-28.94,18.69,78.14,-78.83,-106.95,-1.0396,-0.7194000000000003,9.6004,-0.0241,-0.0033000000000000043,-0.0395,0.17596467281468178,-0.004045931797320949,0.040510447463315176,0.9835542526995831,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1970922,2019-09-08 10:40:37:546,1.2631,-1.1625,9.4025,0.015,0.0323,9.8065,0.0886,-0.0062,-0.0025,-4.25,-28.37,18.44,78.26,-78.92,-106.34,-1.1624999999999999,-1.2631000000000001,9.4025,-0.006199999999999976,-0.0886,-0.0025,0.17609929096705007,-0.002539067355978705,0.04468370246309105,0.9833544425038482,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971021,2019-09-08 10:40:37:645,0.8596,-0.8384,10.0004,0.0014,-0.0153,9.8066,-0.0718,-0.0056,-0.0333,-4.75,-27.87,18.13,75.05,-78.88,-106.22,-0.8383999999999998,-0.8596000000000003,10.0004,-0.005600000000000008,0.0718,-0.033299999999999996,0.1777088146034387,-0.0026287180748720586,0.041139303263952806,0.9832193167246461,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971121,2019-09-08 10:40:37:745,0.5455,-0.7131,9.9071,-0.0059,-0.0138,9.8066,-0.0802,0.0186,-0.0189,-4.44,-27.87,18.56,77.73,-78.87,-106.69,-0.7130999999999998,-0.5455,9.9071,0.018599999999999988,0.0802,-0.0189,0.1785767819332312,-0.004016638789778689,0.03744012735273749,0.9832051853153616,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971221,2019-09-08 10:40:37:845,0.7701,-0.643,10.1287,-0.002,-0.0178,9.8066,-0.0022,-0.0112,0.0218,-5.12,-26.5,19.56,73.01,-78.88,-106.95,-0.6429999999999998,-0.7701,10.1287,-0.011199999999999998,0.002199999999999998,0.0218,0.17751151772600085,-0.0030887940313105693,0.037362283560717004,0.9834043828421615,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971321,2019-09-08 10:40:37:945,0.9532,-1.7811,9.8559,0.002,-0.0186,9.8066,-0.0062,-0.0012,0.0445,-4.5,-27.12,19.5,76.48,-78.92,-107.05,-1.7810999999999997,-0.9532000000000003,9.8559,-0.0012000000000000014,0.006199999999999999,0.0445,0.17531392967807571,-0.002666582764046018,0.0368922066292154,0.983817503649544,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971421,2019-09-08 10:40:38:045,0.462,-0.0851,9.7669,-0.0124,0.0191,9.8066,0.0066,0.0327,-0.0535,-3.75,-28.19,19.38,77.45,-78.82,-107.03,-0.08509999999999987,-0.4620000000000001,9.7669,0.0327,-0.006599999999999995,-0.053500000000000006,0.17787254152990645,-0.004036789418390181,0.03775027324292432,0.9833208937935611,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971521,2019-09-08 10:40:38:145,0.735,-1.0538,9.8513,0.0008,0.0311,9.8065,0.0735,0.0033,0.0203,-4.06,-28.69,18.75,79.54,-78.8,-105.66,-1.0537999999999998,-0.7350000000000001,9.8513,0.003300000000000018,-0.07349999999999998,0.0203,0.17687057657018534,-0.0032136485143766788,0.04135611074471073,0.9833596207446325,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971621,2019-09-08 10:40:38:245,1.3065,-1.4463,9.7153,0.0034,-0.0296,9.8065,-0.1694,0.0104,0.0321,-4.31,-28.75,18.88,79.87,-78.84,-105.29,-1.4462999999999995,-1.3065,9.7153,0.010399999999999965,0.1694,0.03209999999999999,0.17522455409965906,-0.004721710587465702,0.033015733132754126,0.9839634253646885,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971721,2019-09-08 10:40:38:345,1.1586,-0.8255,9.8863,-0.0032,-0.0212,9.8065,-0.0838,0.0106,-0.0287,-3.75,-28.56,19.25,79.21,-78.83,-105.93,-0.8254999999999999,-1.1586000000000003,9.8863,0.010599999999999991,0.0838,-0.0287,0.17658497413754795,-0.005599514964333152,0.029072059109807938,0.9838400315702354,True
52.416965,-1.58037,174.31,12.01,3,279.49,27 / 28,1971822,2019-09-08 10:40:38:446,0.8562,-0.8962,9.9227,0.0037,-0.0134,9.8065,0.1222,0.0559,-0.0403,-3.81,-29.06,19.06,78.51,-78.92,-106.46,-0.8961999999999999,-0.8562000000000002,9.9227,0.05590000000000001,-0.12219999999999999,-0.0403,0.1785231009439215,-0.006995985523422014,0.03566635617604923,0.9832641911780607,True
52.416965,-1.58037,174.31,12.01,3,279.49,28 / 29,1971922,2019-09-08 10:40:38:546,0.1672,-1.7418,10.6201,-0.0059,-0.0341,9.8065,0.03,-0.014,0.0467,-3.44,-29.12,19.56,79.55,-78.89,-108.18,-1.7417999999999998,-0.16720000000000035,10.6201,-0.013999999999999997,-0.030000000000000002,0.04669999999999999,0.1762586586345055,-0.005825279333269198,0.036925575865825074,0.9836338003667988,True
